"","STABBR","RELAFFIL","TUITIONFEE_IN","WDRAW_ORIG_YR2_RT","LO_INC_WDRAW_ORIG_YR2_RT"
"3721","WA","NULL","3699","0.415558510638","0.43404735062"
"3722","WA","NULL","3461","0.435073627845","0.45155393053"
"3723","WA","NULL","4149","0.475040257649","0.532981530343"
"3724","WA","NULL","7903","0.178125","0.203203203203"
"3725","WA","NULL","4343","0.540250447227","0.563981042654"
"3726","WA","NULL","16920","0.266094420601","0.261904761905"
"3727","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3728","WA","NULL","3613","0.495462046205","0.529260450161"
"3729","WA","NULL","5740","0.488488488488","0.525641025641"
"3730","WA","NULL","4554","0.511390416339","0.544370860927"
"3731","WA","NULL","40464","0.206030150754","0.213333333333"
"3732","WA","NULL","NULL","0.044715447154","PrivacySuppressed"
"3733","WA","NULL","7109","0.203745318352","0.214220601641"
"3734","WA","NULL","3822","0.491295938104","0.522922636103"
"3735","WA","NULL","3715","0.537588652482","0.579770594369"
"3736","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3737","WA","NULL","7591","0.22371967655","0.222222222222"
"3738","WA","NULL","3783","0.460651629073","0.489273927393"
"3739","WA","NULL","NULL","0.229508196721","PrivacySuppressed"
"3740","WA","30","41330","0.040629095675","PrivacySuppressed"
"3741","WA","NULL","3993","0.566037735849","0.628117913832"
"3742","WA","NULL","3975","0.529100529101","0.556818181818"
"3743","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3744","WA","NULL","17914","0.221453287197","0.245283018868"
"3745","WA","NULL","3936","0.438583270535","0.460285132383"
"3746","WA","NULL","NULL","0.141414141414","PrivacySuppressed"
"3747","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3748","WA","NULL","NULL","0.296928327645","0.345679012346"
"3749","WA","NULL","4677","0.656746031746","0.666666666667"
"3750","WA","NULL","4137","0.372377622378","0.390306122449"
"3751","WA","NULL","4275","0.520564042303","0.571197411003"
"3752","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3753","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3754","WA","NULL","4302","0.408391608392","0.423954372624"
"3755","WA","27","30320","0.296153846154","0.403225806452"
"3756","WA","NULL","3693","0.479228486647","0.506981740064"
"3757","WA","NULL","NULL","0.133165829146","PrivacySuppressed"
"3758","WA","39","40722","0.082949308756","0.091954022989"
"3759","WA","NULL","4347","0.526859504132","0.562162162162"
"3760","WA","NULL","48090","0.077481840194","PrivacySuppressed"
"3761","WA","NULL","5377","0.55376344086","0.58904109589"
"3762","WA","30","35656","0.111111111111","0.14406779661"
"3763","WA","NULL","4515","0.488562091503","0.490280777538"
"3764","WA","NULL","3795","0.434643143545","0.447852760736"
"3765","WA","64","40893","0.137516688919","0.205882352941"
"3766","WA","30","42885","0.065263157895","0.103092783505"
"3767","WA","NULL","3802","0.43501048218","0.46178343949"
"3768","WA","NULL","4200","0.460612691466","0.480991735537"
"3769","WA","NULL","4401","0.431119920714","0.472511144131"
"3770","WA","NULL","3460","0.530874785592","0.5551558753"
"3771","WA","NULL","3460","0.521119324182","0.538461538462"
"3772","WA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3773","WA","NULL","4146","0.451882845188","0.484447900467"
"3774","WA","NULL","4455","0.428421052632","0.477564102564"
"3775","WA","95","27495","0.121037463977","0.104166666667"
"3776","WA","NULL","11391","0.166881561982","0.186507936508"
"3777","WA","NULL","10974","0.094678124529","0.109765051395"
"3778","WA","NULL","3779","0.520547945205","0.569468267581"
"3779","WA","NULL","8183","0.122442133512","0.119791666667"
"3780","WA","NULL","4460","0.388028895769","0.408011869436"
"3781","WA","NULL","49780","PrivacySuppressed","PrivacySuppressed"
"3782","WA","103","42186","0.119122257053","0.202797202797"
"3783","WA","NULL","4409","0.458086367485","0.499332443258"
"3784","WV","52","26610","0.172506738544","0.269230769231"
"3785","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3786","WV","54","14290","0.384615384615","PrivacySuppressed"
"3787","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3788","WV","NULL","5017","PrivacySuppressed","PrivacySuppressed"
"3789","WV","61","28454","0.202429149798","0.296703296703"
"3790","WV","NULL","6728","0.362186788155","0.421052631579"
"3791","WV","NULL","NULL","0.258064516129","PrivacySuppressed"
"3792","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3793","WV","NULL","30400","0.185661764706","0.239819004525"
"3794","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3795","WV","NULL","7732","0.315118397086","0.342307692308"
"3796","WV","66","28992","0.339366515837","0.394736842105"
"3797","WV","NULL","6950","0.284221525601","0.347826086957"
"3798","WV","NULL","7342","0.318681318681","0.380116959064"
"3799","WV","NULL","8100","0.597883597884","0.60650887574"
"3800","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3801","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3802","WV","NULL","7798","0.241486068111","0.318526543879"
"3803","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3804","WV","NULL","22086","PrivacySuppressed","PrivacySuppressed"
"3805","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3806","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3807","WV","NULL","8215","0.542168674699","PrivacySuppressed"
"3808","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3809","WV","74","21250","0.204918032787","0.255813953488"
"3810","WV","NULL","3552","0.469879518072","0.521303258145"
"3811","WV","NULL","4248","0.186142322097","0.290697674419"
"3812","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3813","WV","NULL","16700","0.411320754717","0.490909090909"
"3814","WV","NULL","7328","0.217073170732","0.276515151515"
"3815","WV","NULL","3724","0.566308243728","0.63503649635"
"3816","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3817","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3818","WV","NULL","7546","0.336054421769","0.382920110193"
"3819","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3820","WV","NULL","7380","0.252100840336","0.331632653061"
"3821","WV","NULL","6960","0.186142322097","0.290697674419"
"3822","WV","71","30752","0.146666666667","0.270833333333"
"3823","WV","NULL","12625","0.272321428571","0.301282051282"
"3824","WV","NULL","13090","0.228873239437","0.26455026455"
"3825","WV","NULL","NULL","0.4","PrivacySuppressed"
"3826","WV","NULL","4036","0.528301886792","0.576601671309"
"3827","WV","NULL","8376","0.186142322097","0.290697674419"
"3828","WV","30","28110","0.135135135135","0.141025641026"
"3829","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3830","WI","NULL","NULL","0.217142857143","0.301204819277"
"3831","WI","30","28277","0.201530612245","0.266272189349"
"3832","WI","NULL","4341","0.485382059801","0.51715210356"
"3833","WI","NULL","20500","PrivacySuppressed","PrivacySuppressed"
"3834","WI","NULL","48706","0.084577114428","PrivacySuppressed"
"3835","WI","NULL","4329","0.532828282828","0.594320486815"
"3836","WI","30","28844","0.250501002004","0.300492610837"
"3837","WI","66","31144","0.088657105606","0.147058823529"
"3838","WI","39","41950","0.142270861833","0.222222222222"
"3839","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3840","WI","68","28600","0.1506740682","0.255319148936"
"3841","WI","30","28500","0.113839285714","0.107692307692"
"3842","WI","NULL","4497","0.442215854823","0.520446096654"
"3843","WI","NULL","4369","0.560375146542","0.598585322723"
"3844","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3845","WI","76","27760","0.194594594595","0.218487394958"
"3846","WI","NULL","4184","0.348275862069","0.336734693878"
"3847","WI","NULL","46101","0.208178438662","0.227272727273"
"3848","WI","54","14910","0.24064171123","PrivacySuppressed"
"3849","WI","30","27400","0.194805194805","0.279411764706"
"3850","WI","30","39900","0.03760552571","0.094240837696"
"3851","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3852","WI","NULL","4371","0.399044205496","0.459518599562"
"3853","WI","NULL","4491","0.56146705909","0.602642603932"
"3854","WI","NULL","36230","0.293413173653","0.313725490196"
"3855","WI","NULL","39429","0.092362344583","0.175"
"3856","WI","NULL","4461","0.440366972477","0.509383378016"
"3857","WI","30","29510","0.225409836066","0.291262135922"
"3858","WI","79","NULL","NULL","NULL"
"3859","WI","NULL","4877","0.475543478261","0.515283842795"
"3860","WI","NULL","3497","0.479912344777","0.54954954955"
"3861","WI","NULL","4415","0.42818911686","0.485996705107"
"3862","WI","76","35157","0.153846153846","0.304347826087"
"3863","WI","NULL","41835","0.085427135678","PrivacySuppressed"
"3864","WI","30","NULL","NULL","NULL"
"3865","WI","30","36593","0.048421052632","PrivacySuppressed"
"3866","WI","30","27360","0.415384615385","0.485714285714"
"3867","WI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3868","WI","NULL","4340","0.305719921105","0.378723404255"
"3869","WI","NULL","15902","0.505785584832","0.536972445065"
"3870","WI","NULL","5172","0.373113471213","0.444099378882"
"3871","WI","30","27150","0.102230483271","0.169014084507"
"3872","WI","NULL","4304","0.403314917127","0.451519536903"
"3873","WI","NULL","4340","0.415662650602","0.472891566265"
"3874","WI","NULL","3965","0.402539208364","0.464114832536"
"3875","WI","NULL","7662","0.134670487106","0.173076923077"
"3876","WI","NULL","4662","0.30592503023","0.361111111111"
"3877","WI","NULL","NULL","NULL","NULL"
"3878","WI","NULL","NULL","0.308641975309","PrivacySuppressed"
"3879","WI","NULL","8816","0.106659989985","0.166666666667"
"3880","WI","NULL","7878","0.121099554235","0.164677804296"
"3881","WI","NULL","9096","0.104155707522","0.171717171717"
"3882","WI","33","29140","0.13468013468","0.235294117647"
"3883","WI","NULL","7587","0.148164726947","0.200371057514"
"3884","WI","NULL","7389","0.25243578388","0.294900221729"
"3885","WI","NULL","13850","0.372001957905","0.410450213605"
"3886","WI","NULL","9456","0.145336225597","0.215962441315"
"3887","WI","NULL","8109","0.201526717557","0.211764705882"
"3888","WI","NULL","10533","0.06121919585","0.079470198675"
"3889","WI","NULL","9565","0.224529400349","0.28413488115"
"3890","WI","NULL","7536","0.151949541284","0.183098591549"
"3891","WI","NULL","8013","0.138330757342","0.161971830986"
"3892","WI","NULL","8209","0.162240463544","0.179577464789"
"3893","WY","NULL","3024","0.436","0.517928286853"
"3894","WY","NULL","3024","0.493212669683","0.527131782946"
"3895","WY","NULL","2928","0.422857142857","0.52380952381"
"3896","WY","NULL","3426","0.418756815703","0.473460721868"
"3897","WY","NULL","3386","0.439655172414","0.496774193548"
"3898","WY","NULL","3120","0.400419287212","0.432098765432"
"3899","WY","NULL","2953","0.529002320186","0.570093457944"
"3900","WY","NULL","NULL","0.346153846154","PrivacySuppressed"
"3901","WY","NULL","NULL","0.189887640449","0.250559284116"
"3902","WY","NULL","5217","0.162007986309","0.193811074919"
"3903","AS","NULL","3950","0.648221343874","0.683417085427"
"3904","GU","NULL","3414","0.635155096012","0.659183673469"
"3905","GU","NULL","5578","0.188957055215","0.21198156682"
"3906","MP","NULL","4038","0.592592592593","0.605678233438"
"3907","PR","NULL","NULL","0.373368146214","PrivacySuppressed"
"3908","PR","NULL","NULL","0.344238975818","PrivacySuppressed"
"3909","PR","NULL","5811","0.379166666667","0.400473933649"
"3910","PR","NULL","5811","0.379166666667","0.400473933649"
"3911","PR","NULL","6634","0.464735516373","PrivacySuppressed"
"3912","PR","NULL","NULL","0.30607966457","PrivacySuppressed"
"3913","PR","95","7070","0.194871794872","0.196078431373"
"3914","PR","NULL","7425","0.271863117871","0.27345844504"
"3915","PR","30","6260","0.34140969163","0.348167539267"
"3916","PR","NULL","6480","0.260073260073","0.280112044818"
"3917","PR","NULL","7868","0.185185185185","0.185897435897"
"3918","PR","NULL","5264","0.332028191073","0.338003502627"
"3919","PR","NULL","5264","0.332028191073","0.338003502627"
"3920","PR","30","5268","0.232984293194","0.25567423231"
"3921","PR","30","5370","0.232984293194","0.25567423231"
"3922","PR","NULL","7425","0.245901639344","0.252252252252"
"3923","PR","57","4432","0.428571428571","PrivacySuppressed"
"3924","PR","NULL","2370","0.282732447818","0.285398230088"
"3925","PR","NULL","5820","0.30521351847","0.317836812144"
"3926","PR","NULL","3370","0.121951219512","PrivacySuppressed"
"3927","PR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3928","PR","NULL","6200","0.30534351145","0.3300330033"
"3929","PR","NULL","NULL","0.105882352941","PrivacySuppressed"
"3930","PR","NULL","3462","0.261538461538","PrivacySuppressed"
"3931","PR","NULL","1125","PrivacySuppressed","PrivacySuppressed"
"3932","PR","NULL","6635","0.418103448276","0.438825448613"
"3933","PR","NULL","5002","0.445736434109","PrivacySuppressed"
"3934","PR","NULL","7010","0.521118012422","0.524525833878"
"3935","PR","NULL","7010","0.521118012422","0.524525833878"
"3936","PR","NULL","NULL","0.306722689076","PrivacySuppressed"
"3937","PR","NULL","NULL","0.099290780142","PrivacySuppressed"
"3938","PR","NULL","NULL","0.349757113116","0.357919159849"
"3939","PR","NULL","1125","PrivacySuppressed","PrivacySuppressed"
"3940","PR","NULL","1130","PrivacySuppressed","PrivacySuppressed"
"3941","PR","NULL","1105","PrivacySuppressed","PrivacySuppressed"
"3942","PR","NULL","5898","0.519817073171","0.522115384615"
"3943","PR","NULL","5860","0.522336769759","0.529935275081"
"3944","PR","NULL","5872","0.468930635838","0.475642161205"
"3945","PR","NULL","5860","0.508322663252","0.51"
"3946","PR","NULL","8517","NULL","NULL"
"3947","PR","NULL","5872","0.463386057411","0.451301115242"
"3948","PR","NULL","5898","0.522760646109","0.530357142857"
"3949","PR","NULL","5860","0.414705882353","0.416955017301"
"3950","PR","NULL","5898","0.456992777413","0.459595959596"
"3951","PR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3952","PR","NULL","NULL","0.491228070175","PrivacySuppressed"
"3953","PR","NULL","NULL","0.273417721519","0.297297297297"
"3954","PR","NULL","NULL","0.223443223443","PrivacySuppressed"
"3955","PR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3956","PR","NULL","6495","0.39667728721","0.405587170202"
"3957","PR","NULL","NULL","0.293668954996","0.29406779661"
"3958","PR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3959","PR","NULL","2082","0.176620076239","0.190476190476"
"3960","PR","NULL","2117","0.145473041709","0.154727793696"
"3961","PR","NULL","2083","0.150684931507","0.150916784203"
"3962","PR","NULL","3158","0.131282051282","0.136023916293"
"3963","PR","NULL","2083","0.045321637427","PrivacySuppressed"
"3964","PR","NULL","2117","0.139697322468","0.158536585366"
"3965","PR","NULL","2117","0.171247357294","0.179411764706"
"3966","PR","NULL","2083","0.070463320463","0.078294573643"
"3967","PR","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3968","PR","NULL","2117","0.093023255814","0.119929453263"
"3969","PR","NULL","2046","0.097972972973","0.116511318242"
"3970","PR","NULL","5820","0.328732106339","0.335558252427"
"3971","PR","30","6000","0.180136319377","0.206327372765"
"3972","PR","42","NULL","PrivacySuppressed","PrivacySuppressed"
"3973","PR","NULL","8032","PrivacySuppressed","PrivacySuppressed"
"3974","PR","NULL","8328","0.290361445783","0.328621908127"
"3975","PR","30","5268","0.232984293194","0.25567423231"
"3976","PR","NULL","5820","0.310094567847","0.325581395349"
"3977","FM","NULL","4750","0.649196956889","0.652972027972"
"3978","PW","NULL","3250","0.61316872428","0.615207373272"
"3979","VI","NULL","5235","0.418511066398","0.438127090301"
"3980","CA","NULL","49617","PrivacySuppressed","PrivacySuppressed"
"3981","IN","NULL","9992","0.075909330522","0.105200945626"
"3982","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3983","TX","NULL","15564","0.324324324324","0.358620689655"
"3984","PR","NULL","6200","0.30534351145","0.3300330033"
"3985","PR","NULL","7010","0.521118012422","0.524525833878"
"3986","FL","NULL","13695","0.416541353383","0.44277673546"
"3987","FL","NULL","NULL","0.210526315789","PrivacySuppressed"
"3988","GA","NULL","3304","0.325910765452","0.353531012749"
"3989","GA","NULL","2920","0.371688115064","0.37275307474"
"3990","IL","NULL","NULL","0.283482142857","0.352201257862"
"3991","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3992","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3993","MS","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"3994","MO","NULL","11484","0.450522015433","0.469661150512"
"3995","MO","NULL","11375","0.362745098039","0.396226415094"
"3996","MO","NULL","11375","0.362745098039","0.396226415094"
"3997","NJ","NULL","4590","0.44099378882","0.48427672956"
"3998","NM","NULL","52320","0.1875","PrivacySuppressed"
"3999","NY","NULL","8600","0.454545454545","PrivacySuppressed"
"4000","CA","NULL","NULL","0.209302325581","0.192307692308"
"4001","CA","NULL","NULL","0.209302325581","0.192307692308"
"4002","NH","NULL","NULL","0.209302325581","0.192307692308"
"4003","WA","NULL","NULL","0.209302325581","0.192307692308"
"4004","OH","NULL","NULL","0.209302325581","0.192307692308"
"4005","OK","57","17830","0.508500772798","0.497076023392"
"4006","OK","NULL","NULL","0.374363944754","0.399466192171"
"4007","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4008","OK","NULL","NULL","0.367952522255","0.395604395604"
"4009","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4010","OR","NULL","NULL","0.20232172471","0.227488151659"
"4011","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4012","TN","NULL","NULL","0.231132075472","0.240075614367"
"4013","TX","NULL","NULL","0.165596919127","0.175572519084"
"4014","TX","78","NULL","PrivacySuppressed","PrivacySuppressed"
"4015","TX","NULL","2760","0.43903803132","0.471531676022"
"4016","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4017","TX","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4018","TX","NULL","NULL","0.29746835443","PrivacySuppressed"
"4019","NY","99","NULL","PrivacySuppressed","PrivacySuppressed"
"4020","GA","NULL","2794","0.513105639396","0.544642857143"
"4021","AZ","NULL","NULL","0.359252561784","0.383980181668"
"4022","CA","NULL","NULL","0.161756531406","0.187347931873"
"4023","ID","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4024","ID","NULL","NULL","0.245283018868","PrivacySuppressed"
"4025","KY","NULL","13295","0.445906432749","0.465779467681"
"4026","MI","NULL","16354","0.389248181083","0.404541241891"
"4027","MI","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4028","MI","NULL","NULL","0.164056674124","0.19023397762"
"4029","NJ","NULL","6750","0.464339908953","0.503012048193"
"4030","VT","NULL","54750","0.263157894737","0.351351351351"
"4031","MO","NULL","15000","0.444379732091","0.471997052321"
"4032","MI","NULL","6800","PrivacySuppressed","PrivacySuppressed"
"4033","TX","74","NULL","PrivacySuppressed","PrivacySuppressed"
"4034","TX","NULL","1384","0.426921368281","0.447994056464"
"4035","KY","NULL","4080","0.583072100313","0.624161073826"
"4036","KY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4037","KY","NULL","NULL","0.314049586777","0.342553191489"
"4038","LA","NULL","NULL","0.394736842105","PrivacySuppressed"
"4039","OK","NULL","NULL","0.346405228758","PrivacySuppressed"
"4040","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4041","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4042","TN","NULL","NULL","0.284810126582","PrivacySuppressed"
"4043","TX","NULL","NULL","0.1834625323","0.203773584906"
"4044","CA","NULL","32293","0.162037037037","0.1567695962"
"4045","NM","NULL","15000","0.444379732091","0.471997052321"
"4046","TN","NULL","NULL","0.359693877551","0.399361022364"
"4047","VA","NULL","15051","0.352247191011","0.365980875109"
"4048","NJ","NULL","NULL","0.358552631579","0.382470119522"
"4049","TX","NULL","NULL","0.181818181818","PrivacySuppressed"
"4050","OH","NULL","NULL","0.238255033557","0.259259259259"
"4051","PA","NULL","15787","PrivacySuppressed","PrivacySuppressed"
"4052","PA","NULL","9914","0.273885350318","PrivacySuppressed"
"4053","PA","NULL","16757","0.429864253394","0.480769230769"
"4054","AZ","NULL","NULL","0.202068416866","0.222281449893"
"4055","MI","NULL","20472","0.389248181083","0.404541241891"
"4056","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4057","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4058","PA","NULL","NULL","0.317757009346","0.331804281346"
"4059","AL","NULL","4140","0.493489583333","0.551654964895"
"4060","SC","NULL","17014","0.390807055051","0.433636228214"
"4061","FL","NULL","NULL","0.527981438515","0.542914979757"
"4062","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4063","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4064","WI","NULL","4590","0.704663212435","0.722543352601"
"4065","LA","NULL","NULL","0.342007434944","0.340807174888"
"4066","AZ","NULL","NULL","0.16433158202","0.185585585586"
"4067","CA","NULL","13794","0.164366373902","0.180392156863"
"4068","CO","NULL","19286","PrivacySuppressed","PrivacySuppressed"
"4069","IA","NULL","14263","0.407580952381","0.441092394079"
"4070","IA","NULL","15352","0.407580952381","0.441092394079"
"4071","ID","NULL","NULL","0.222222222222","PrivacySuppressed"
"4072","IL","79","3900","PrivacySuppressed","PrivacySuppressed"
"4073","IL","NULL","NULL","0.282352941176","PrivacySuppressed"
"4074","IL","NULL","17475","0.430769230769","0.426724137931"
"4075","MI","NULL","NULL","0.081790123457","0.112852664577"
"4076","MI","NULL","NULL","0.24348879467","0.276999175598"
"4077","MI","NULL","NULL","0.24348879467","0.276999175598"
"4078","MI","NULL","NULL","0.357142857143","PrivacySuppressed"
"4079","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4080","PA","NULL","13170","0.228873239437","0.26455026455"
"4081","CA","54","NULL","0.106546854942","0.152866242038"
"4082","MO","NULL","2664","0.498601398601","0.536745406824"
"4083","CA","NULL","12360","0.236220472441","0.247572815534"
"4084","FL","NULL","6916","0.147435897436","PrivacySuppressed"
"4085","MT","42","7640","NULL","NULL"
"4086","AZ","NULL","NULL","0.198717948718","0.252032520325"
"4087","CA","NULL","NULL","0.236111111111","PrivacySuppressed"
"4088","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4089","CO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4090","FL","NULL","NULL","0.205761316872","PrivacySuppressed"
"4091","MA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4092","MI","NULL","NULL","0.164056674124","0.19023397762"
"4093","NJ","NULL","NULL","0.295652173913","PrivacySuppressed"
"4094","OH","NULL","NULL","0.47311827957","PrivacySuppressed"
"4095","OK","NULL","NULL","0.324427480916","0.34693877551"
"4096","KY","NULL","15000","PrivacySuppressed","PrivacySuppressed"
"4097","WA","NULL","11274","0.226118500605","0.271095152603"
"4098","NM","NULL","962","0.53125","0.582474226804"
"4099","MO","NULL","NULL","0.235772357724","PrivacySuppressed"
"4100","FL","80","8400","PrivacySuppressed","PrivacySuppressed"
"4101","DC","NULL","NULL","0.467605633803","0.489189189189"
"4102","OH","NULL","NULL","0.378640776699","PrivacySuppressed"
"4103","PR","NULL","5264","0.332028191073","0.338003502627"
"4104","PR","NULL","5264","0.332028191073","0.338003502627"
"4105","AZ","NULL","20928","0.349344978166","0.398148148148"
"4106","AZ","NULL","2094","0.420408163265","0.452479338843"
"4107","AZ","NULL","2094","0.406264831514","0.429787234043"
"4108","IL","30","NULL","PrivacySuppressed","PrivacySuppressed"
"4109","WI","NULL","14708","0.416058394161","0.510344827586"
"4110","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4111","WV","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4112","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4113","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4114","LA","NULL","NULL","0.199643493761","0.20618556701"
"4115","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4116","OK","NULL","NULL","0.352272727273","PrivacySuppressed"
"4117","TX","NULL","NULL","0.187327823691","0.195708154506"
"4118","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4119","GA","NULL","NULL","0.167346938776","PrivacySuppressed"
"4120","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4121","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4122","TX","NULL","14450","0.294084024007","0.321239873195"
"4123","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4124","OH","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4125","OK","NULL","NULL","0.3125","PrivacySuppressed"
"4126","PA","NULL","NULL","0.161904761905","PrivacySuppressed"
"4127","MN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4128","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4129","MO","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4130","NE","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4131","NJ","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4132","MI","NULL","NULL","0.164056674124","0.19023397762"
"4133","MI","NULL","NULL","0.166843783209","0.194977843427"
"4134","FL","42","6660","PrivacySuppressed","PrivacySuppressed"
"4135","LA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4136","IL","NULL","NULL","0.290077859852","0.3529856387"
"4137","PA","NULL","16350","0.273266152934","0.386363636364"
"4138","TX","NULL","12495","0.169491525424","PrivacySuppressed"
"4139","LA","NULL","NULL","0.210953346856","0.215189873418"
"4140","CA","NULL","NULL","0.225663716814","0.254211332312"
"4141","MT","NULL","2645","0.710144927536","PrivacySuppressed"
"4142","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4143","NY","NULL","5600","0.435724962631","0.481349206349"
"4144","CA","NULL","1138","0.456","0.476258992806"
"4145","MD","NULL","NULL","0.388888888889","PrivacySuppressed"
"4146","GA","NULL","2872","0.4","0.426948051948"
"4147","AL","NULL","15069","0.284044418469","0.30852567122"
"4148","FL","NULL","14400","0.386172006745","0.416851441242"
"4149","IA","71","NULL","PrivacySuppressed","PrivacySuppressed"
"4150","NM","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4151","OK","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4152","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4153","CA","NULL","7653","0.110296567811","0.127142857143"
"4154","HI","NULL","13438","0.530033637674","0.56156933834"
"4155","VA","54","NULL","PrivacySuppressed","PrivacySuppressed"
"4156","CA","NULL","NULL","0.142592592593","0.161953727506"
"4157","IA","NULL","15352","0.407580952381","0.441092394079"
"4158","IL","NULL","NULL","0.487179487179","PrivacySuppressed"
"4159","IN","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4160","KY","NULL","9770","0.626033057851","0.630844954881"
"4161","LA","NULL","11128","NULL","NULL"
"4162","MI","NULL","NULL","0.153381642512","0.170491803279"
"4163","NY","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4164","TX","NULL","9530","0.767605633803","0.761280931587"
"4165","PA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4166","AR","NULL","3238","0.388531618435","0.393351800554"
"4167","FL","NULL","NULL","0.276315789474","PrivacySuppressed"
"4168","FL","NULL","13940","0.552872606162","0.568376068376"
"4169","GA","NULL","13438","0.530033637674","0.56156933834"
"4170","CA","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4171","IL","NULL","NULL","PrivacySuppressed","PrivacySuppressed"
"4172","IL","NULL","NULL","0.272727272727","PrivacySuppressed"
